1605699251.562061 [17]    ddsperf: WRITER 67161001:6e17c18:bdf1f0b6:100c2 QOS={user_data=0<>,topic_name="DCPSParticipant",type_name="ParticipantBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=0:0,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=0:0:0,partition={},time_based_filter=0,transport_priority=0,adlink_reader_lifespan=0:9223372036854775807,adlink_writer_data_lifecycle=1,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.562092 [17]    ddsperf: match_writer_with_proxy_readers(wr 67161001:6e17c18:bdf1f0b6:100c2) scanning proxy participants tgt=0
1605699251.562135 [17]    ddsperf: new_writer(guid 67161001:6e17c18:bdf1f0b6:4c2, (null).DCPSSubscription/SubscriptionBuiltinTopicData)
1605699251.562158 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:4c2 @ 0x2368054) user 1 builtin 2
1605699251.562204 [17]    ddsperf: WRITER 67161001:6e17c18:bdf1f0b6:4c2 QOS={user_data=0<>,topic_name="DCPSSubscription",type_name="SubscriptionBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=0:0:0,partition={},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.562245 [17]    ddsperf: match_writer_with_proxy_readers(wr 67161001:6e17c18:bdf1f0b6:4c2) scanning proxy participants tgt=4c7
1605699251.562271 [17]    ddsperf: new_writer(guid 67161001:6e17c18:bdf1f0b6:3c2, (null).DCPSPublication/PublicationBuiltinTopicData)
1605699251.562294 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:3c2 @ 0x2368844) user 1 builtin 3
1605699251.562422 [17]    ddsperf: WRITER 67161001:6e17c18:bdf1f0b6:3c2 QOS={user_data=0<>,topic_name="DCPSPublication",type_name="PublicationBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=0:0:0,partition={},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.562455 [17]    ddsperf: match_writer_with_proxy_readers(wr 67161001:6e17c18:bdf1f0b6:3c2) scanning proxy participants tgt=3c7
1605699251.562493 [17]    ddsperf: new_writer(guid 67161001:6e17c18:bdf1f0b6:200c2, (null).DCPSParticipantMessage/ParticipantMessageData)
1605699251.562516 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:200c2 @ 0x2369094) user 1 builtin 4
1605699251.562563 [17]    ddsperf: WRITER 67161001:6e17c18:bdf1f0b6:200c2 QOS={user_data=0<>,topic_name="DCPSParticipantMessage",type_name="ParticipantMessageData",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=0:0:0,partition={},transport_priority=0,adlink_writer_data_lifecycle=1}
1605699251.562588 [17]    ddsperf: match_writer_with_proxy_readers(wr 67161001:6e17c18:bdf1f0b6:200c2) scanning proxy participants tgt=200c7
1605699251.562611 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:100c7, (null).DCPSParticipant/ParticipantBuiltinTopicData)
1605699251.562632 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:100c7 @ 0x23695e4) user 1 builtin 5
1605699251.562683 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:100c7 QOS={user_data=0<>,topic_name="DCPSParticipant",type_name="ParticipantBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,durability_service=0:0:1:-1:-1:-1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=0:0,lifespan=9223372036854775807,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,ownership_strength=0,presentation=0:0:0,partition={},time_based_filter=0,transport_priority=0,adlink_reader_lifespan=0:9223372036854775807,adlink_writer_data_lifecycle=1,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.562714 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:100c7) scanning proxy participants tgt=0
1605699251.562737 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:4c7, (null).DCPSSubscription/SubscriptionBuiltinTopicData)
1605699251.562759 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:4c7 @ 0x2369944) user 1 builtin 6
1605699251.562804 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:4c7 QOS={user_data=0<>,topic_name="DCPSSubscription",type_name="SubscriptionBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,presentation=0:0:0,partition={},time_based_filter=0,transport_priority=0,adlink_reader_lifespan=0:9223372036854775807,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.562840 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:4c7) scanning proxy participants tgt=4c2
1605699251.562861 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:3c7, (null).DCPSPublication/PublicationBuiltinTopicData)
1605699251.562883 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:3c7 @ 0x2369cc4) user 1 builtin 7
1605699251.562928 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:3c7 QOS={user_data=0<>,topic_name="DCPSPublication",type_name="PublicationBuiltinTopicData",topic_data=0<>,group_data=0<>,durability=1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,presentation=0:0:0,partition={},time_based_filter=0,transport_priority=0,adlink_reader_lifespan=0:9223372036854775807,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.562962 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:3c7) scanning proxy participants tgt=3c2
1605699251.562984 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:200c7, (null).DCPSParticipantMessage/ParticipantMessageData)
1605699251.563006 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:200c7 @ 0x236a044) user 1 builtin 8
1605699251.563051 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:200c7 QOS={user_data=0<>,topic_name="DCPSParticipantMessage",type_name="ParticipantMessageData",topic_data=0<>,group_data=0<>,durability=1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,presentation=0:0:0,partition={},time_based_filter=0,transport_priority=0,adlink_reader_lifespan=0:9223372036854775807,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.563075 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:200c7) scanning proxy participants tgt=200c2
1605699251.563424 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:107, __BUILT-IN PARTITION__.DCPSParticipant/org::eclipse::cyclonedds::builtin::DCPSParticipant)
